serial_number,itemid,quantity,price,expiration_days,priority,"gender","flags"
30200000,5120008,11,3000,90,7,"both","on_sale"
30200001,5120008,1,300,90,7,"both","on_sale"
30200002,5120000,11,3000,90,7,"both","on_sale"
30200003,5120000,1,300,90,7,"both","on_sale"
30200004,5120003,11,3000,90,7,"both","on_sale"
30200005,5120003,1,300,90,7,"both","on_sale"
30200006,5120004,11,3000,90,7,"both","on_sale"
30200007,5120004,1,300,90,7,"both","on_sale"
30200008,5120009,11,3000,90,9,"both","on_sale"
30200009,5120009,1,300,90,9,"both","on_sale"
30200010,5120002,11,3000,90,7,"both","on_sale"
30200011,5120002,1,300,90,7,"both","on_sale"
30200012,5120005,11,3000,90,8,"both","on_sale"
30200013,5120005,1,300,90,8,"both","on_sale"
30200014,5120007,11,3000,90,7,"both","on_sale"
30200015,5120007,1,300,90,7,"both","on_sale"
30200016,5120006,11,3000,90,7,"both","on_sale"
30200017,5120006,1,300,90,7,"both","on_sale"
30200018,5120001,11,3000,90,7,"both",""
30200019,5120001,1,300,90,7,"both",""
30200020,5120011,11,3000,90,7,"both","on_sale"
30200021,5120011,1,300,90,7,"both","on_sale"
30200022,5120004,11,3000,90,9,"both",""
30200023,5120009,11,3000,90,9,"both",""
30200024,5120001,11,800,90,7,"both",""
30200025,5120006,11,800,90,7,"both",""
30200026,5121008,1,300,90,9,"both",""
30200027,5121008,11,3000,90,9,"both",""
30200028,5121006,1,300,90,7,"both","on_sale"
30200029,5121006,11,3000,90,7,"both","on_sale"
30200030,5120015,1,300,90,7,"both",""
30200031,5120015,11,3000,90,7,"both",""
30200032,5121016,1,300,90,7,"both","on_sale"
30200033,5121016,11,3000,90,7,"both","on_sale"
30200034,5122000,1,300,90,11,"both","on_sale"
30200035,5122000,11,3000,90,11,"both","on_sale"
30200036,5120008,11,2500,90,7,"both",""
30200037,5121017,1,300,90,7,"both","on_sale"
30200038,5121017,11,3000,90,7,"both","on_sale"
30200039,5121015,1,300,90,3,"both","on_sale"
30200040,5121015,11,3000,90,3,"both","on_sale"
30200041,5120012,1,300,90,3,"both","on_sale"
30200042,5120012,11,3000,90,3,"both","on_sale"
30200043,5121007,1,300,90,3,"both","on_sale"
30200044,5121007,11,3000,90,3,"both","on_sale"
30200045,5120015,1,300,90,5,"both",""
30200046,5120015,11,3000,90,5,"both",""
30200047,5121019,1,300,90,7,"both","on_sale"
30200048,5121019,11,3000,90,7,"both","on_sale"
30200049,5121009,1,300,90,10,"both","on_sale"
30200050,5121009,11,3000,90,10,"both","on_sale"
30200051,5121010,1,300,90,8,"both","on_sale"
30200052,5121010,11,3000,90,8,"both","on_sale"
30200053,5121002,1,300,90,7,"both","on_sale"
30200054,5121002,11,3000,90,7,"both","on_sale"
30200055,5120028,1,300,90,9,"both","on_sale"
30200056,5120028,11,3000,90,9,"both","on_sale"
30200057,5122000,1,300,90,11,"both",""
50000000,5150000,1,2100,90,8,"both",""
50000001,5151000,1,2100,90,10,"both","on_sale"
50000002,5153000,1,2700,90,10,"both","on_sale"
50000003,5152000,1,2100,90,10,"both","on_sale"
50000004,5150002,1,2100,90,8,"both",""
50000005,5151002,1,2100,90,9,"both","on_sale"
50000006,5150004,1,2100,90,8,"both",""
50000007,5151004,1,2100,90,3,"both","on_sale"
50000008,5152004,1,2100,90,3,"both","on_sale"
50000009,5153001,1,2700,90,3,"both","on_sale"
50000010,5150006,1,2100,90,8,"both",""
50000011,5151006,1,2100,90,6,"both","on_sale"
50000012,5152006,1,100,90,9,"both",""
50000013,5152006,1,2100,90,6,"both","on_sale"
50000014,5150006,1,1500,90,8,"both",""
50000015,5151006,1,1400,90,7,"both",""
50000016,5152006,1,1500,90,8,"both",""
50000017,5153002,1,1800,90,5,"both",""
50000018,5150000,1,1500,90,8,"both",""
50000019,5151000,1,1400,90,6,"both",""
50000020,5152000,1,1500,90,7,"both",""
50000021,5153000,1,1800,90,5,"both",""
50000022,5150004,1,1500,90,8,"both",""
50000023,5151004,1,1400,90,6,"both",""
50000024,5152004,1,1500,90,7,"both",""
50000025,5153001,1,1800,90,5,"both",""
50000026,5150000,3,5000,90,9,"both",""
50000027,5150002,3,5000,90,9,"both",""
50000028,5150004,3,5000,90,9,"both",""
50000029,5150006,3,5000,90,9,"both",""
50000030,5150002,1,1500,90,9,"both",""
50000031,5151002,1,1400,90,6,"both",""
50000032,5153002,1,2700,90,6,"both","on_sale"
50000033,5152010,1,1800,90,10,"both","on_sale"
50000034,5152011,1,1800,90,3,"both","on_sale"
50000035,5152012,1,1800,90,6,"both","on_sale"
50000036,5150003,1,5700,90,9,"both","on_sale"
50000037,5151003,1,4500,90,9,"both","on_sale"
50000038,5152001,1,5100,90,10,"both","on_sale"
50000039,5150001,1,5700,90,10,"both","on_sale"
50000040,5151001,1,4500,90,10,"both","on_sale"
50000041,5150005,1,5700,90,3,"both","on_sale"
50000042,5151005,1,4500,90,3,"both","on_sale"
50000043,5152005,1,5100,90,3,"both","on_sale"
50000044,5150007,1,5700,90,6,"both","on_sale"
50000045,5151007,1,4500,90,6,"both","on_sale"
50000046,5152007,1,5100,90,6,"both","on_sale"
50000047,5150010,1,2100,90,10,"both","on_sale"
50000048,5150011,1,2100,90,7,"both","on_sale"
50000049,5150012,1,2100,90,8,"both","on_sale"
50000050,5150013,1,2100,90,3,"both","on_sale"
50000051,5152015,1,4900,90,6,"both","on_sale"
50000052,5152013,1,4900,90,10,"both","on_sale"
50000053,5152014,1,4900,90,3,"both","on_sale"
50000054,5150019,1,2100,90,8,"both","on_sale"
50000055,5150019,1,1800,90,9,"both",""
50000056,5150020,1,5700,90,8,"both","on_sale"
50000057,5150020,1,5300,90,9,"both",""
50000058,5151016,1,2100,90,8,"both","on_sale"
50000059,5151016,1,1800,90,9,"both",""
50000060,5151017,1,4500,90,8,"both","on_sale"
50000061,5151017,1,4200,90,9,"both",""
50000062,5152022,1,5100,90,8,"both","on_sale"
50000063,5152022,1,4700,90,9,"both",""
50000064,5152021,1,2100,90,8,"both","on_sale"
50000065,5152021,1,1800,90,9,"both",""
50000066,5152026,1,4900,90,8,"both","on_sale"
50000067,5152026,1,4600,90,9,"both",""
50000068,5152025,1,1800,90,8,"both","on_sale"
50000069,5152025,1,1500,90,9,"both",""
50000070,5150003,1,5700,90,9,"both",""
50000071,5151003,1,4500,90,6,"both",""
50000072,5152001,1,5100,90,8,"both",""
50000073,5152013,1,4900,90,7,"both",""
50000074,5150030,1,2100,90,7,"both","on_sale"
50000075,5150031,1,5700,90,7,"both","on_sale"
50000076,5151025,1,2100,90,7,"both","on_sale"
50000077,5151026,1,4500,90,7,"both","on_sale"
50000078,5153009,1,2700,90,7,"both","on_sale"
50000079,5152034,1,4300,90,9,"both",""
50000080,5152033,1,2100,90,9,"both",""
50000081,5152036,1,4900,90,7,"both","on_sale"
50000082,5152035,1,1800,90,7,"both","on_sale"
50000083,5152034,1,4300,90,7,"both","on_sale"
50000084,5152033,1,2100,90,7,"both","on_sale"
50000085,5150024,1,2100,90,1,"both","on_sale"
50000086,5150025,1,5700,90,1,"both","on_sale"
50000087,5151019,1,2100,90,1,"both","on_sale"
50000088,5151020,1,4500,90,1,"both","on_sale"
50000089,5153006,1,2700,90,1,"both","on_sale"
50000090,5152028,1,4300,90,1,"both","on_sale"
50000091,5152027,1,2100,90,1,"both","on_sale"
50000092,5152041,1,4900,90,1,"both","on_sale"
50000093,5152042,1,1800,90,1,"both","on_sale"
50000094,5150025,1,4500,90,7,"both",""
50000095,5151020,1,3500,90,7,"both",""
50000096,5150011,1,1000,90,7,"both",""
50000097,5150012,1,1000,90,8,"both",""
50000098,5150019,1,1000,90,9,"both",""
50000099,5150030,1,1000,90,7,"both",""
50000100,5150024,1,1000,90,7,"both",""
50000101,5150010,1,1000,90,9,"both",""
50000102,5150013,1,1500,90,6,"both",""
50000103,5152000,1,1000,90,7,"both",""
50000104,5152004,1,1200,90,4,"both",""
50000105,5152006,1,1100,90,4,"both",""
50000106,5152021,1,1100,90,9,"both",""
50000107,5152033,1,1100,90,7,"both",""
50000108,5152027,1,1400,90,7,"both",""
50000109,5153009,1,2400,90,7,"both",""
50000110,5152011,1,1800,90,5,"both",""
50000111,5151000,1,1000,90,6,"both",""
50000112,5151002,1,1000,90,6,"both",""
50000113,5151004,1,1000,90,6,"both",""
50000114,5151016,1,1000,90,9,"both",""
50000115,5151006,1,1500,90,7,"both",""
50000116,5151025,1,1000,90,8,"both",""
50000117,5151019,1,1000,90,7,"both",""
50000118,5150012,1,1600,90,8,"both",""
50000119,5420000,1,11000,30,8,"both","on_sale"
50000120,5420001,1,11000,30,7,"both","on_sale"
50000121,5420002,1,11000,30,10,"both","on_sale"
50000122,5420003,1,11000,30,9,"both","on_sale"
50000123,5420004,1,11000,30,3,"both","on_sale"
50000124,5420005,1,11000,30,6,"both","on_sale"
50000125,5420006,1,11000,30,1,"both","on_sale"
50000126,5151000,1,1000,90,9,"both",""
50000127,5152000,1,1000,90,9,"both",""
50000128,5152010,1,1000,90,9,"both",""
50000129,5150010,1,1000,90,9,"both",""
50000130,5152013,1,2500,90,9,"both",""
50000131,5152001,1,2500,90,9,"both",""
50000132,5151001,1,2000,90,9,"both",""
50000133,5150011,1,1000,90,9,"both",""
50000134,5151002,1,1000,90,9,"both",""
50000135,5152036,1,2000,90,9,"both",""
50000136,5152034,1,2000,90,9,"both",""
50000137,5151026,1,2500,90,9,"both",""
50000138,5150013,1,1000,90,9,"both",""
50000139,5151004,1,1000,90,9,"both",""
50000140,5152004,1,1000,90,9,"both",""
50000141,5152011,1,1000,90,9,"both",""
50000142,5152014,1,2500,90,9,"both",""
50000143,5152005,1,2500,90,9,"both",""
50000144,5151005,1,2000,90,9,"both",""
50000145,5150024,1,1000,90,9,"both",""
50000146,5151019,1,1000,90,9,"both",""
50000147,5152027,1,1000,90,9,"both",""
50000148,5152042,1,1000,90,9,"both",""
50000149,5152041,1,2000,90,9,"both",""
50000150,5152028,1,2000,90,9,"both",""
50000151,5151020,1,2500,90,9,"both",""
50000152,5150030,1,1000,90,9,"both",""
50000153,5151025,1,1000,90,9,"both",""
50000154,5152033,1,1000,90,9,"both",""
50000155,5152035,1,1000,90,9,"both",""
50000156,5150019,1,1000,90,9,"both",""
50000157,5151016,1,1000,90,9,"both",""
50000158,5152021,1,1000,90,9,"both",""
50000159,5152025,1,1000,90,9,"both",""
50000160,5152026,1,2500,90,9,"both",""
50000161,5152022,1,2500,90,9,"both",""
50000162,5151017,1,2000,90,9,"both",""
50000163,5150012,1,1000,90,9,"both",""
50000164,5151006,1,1000,90,9,"both",""
50000165,5152006,1,1000,90,9,"both",""
50000166,5152012,1,1000,90,9,"both",""
50000167,5152036,1,2000,90,9,"both",""
50000168,5152034,1,2000,90,9,"both",""
50000169,5151026,1,2500,90,9,"both",""
50000170,5150008,1,2100,90,5,"both","on_sale"
50000171,5150009,1,5700,90,5,"both","on_sale"
50000172,5151008,1,2100,90,5,"both","on_sale"
50000173,5151009,1,4500,90,5,"both","on_sale"
50000174,5152009,1,5100,90,5,"both","on_sale"
50000175,5152008,1,2100,90,5,"both","on_sale"
50000176,5152045,1,4900,90,5,"both","on_sale"
50000177,5152046,1,1800,90,5,"both","on_sale"
50000178,5150026,1,2100,90,4,"both","on_sale"
50000179,5150027,1,5700,90,4,"both","on_sale"
50000180,5151021,1,2100,90,4,"both","on_sale"
50000181,5151022,1,4500,90,4,"both","on_sale"
50000182,5152030,1,5100,90,4,"both","on_sale"
50000183,5152029,1,2100,90,4,"both","on_sale"
50000184,5152047,1,4900,90,4,"both","on_sale"
50000185,5152048,1,1800,90,4,"both","on_sale"
50000186,5150032,1,2100,90,2,"both","on_sale"
50000187,5150033,1,5700,90,2,"both","on_sale"
50000188,5152037,1,2100,90,2,"both","on_sale"
50000189,5152038,1,5100,90,2,"both","on_sale"
50000190,5152039,1,1800,90,2,"both","on_sale"
50000191,5152040,1,4900,90,2,"both","on_sale"
50000192,5151027,1,2100,90,2,"both",""
50000193,5151028,1,4500,90,2,"both",""
50000194,5153010,1,2700,90,2,"both","on_sale"
50000195,5152025,1,1260,90,18,"both",""
50000196,5152026,1,3430,90,18,"both",""
50000197,5152021,1,1470,90,18,"both",""
50000198,5152022,1,3570,90,18,"both",""
50000199,5151016,1,1470,90,18,"both",""
50000200,5151017,1,3150,90,18,"both",""
50000201,5420000,1,7700,30,18,"both",""
50000202,5150019,1,1470,90,18,"both",""
50000203,5150020,1,3990,90,18,"both",""
50000204,5152048,1,1260,90,14,"both",""
50000205,5152047,1,3430,90,14,"both",""
50000206,5152029,1,1470,90,14,"both",""
50000207,5152030,1,3570,90,14,"both",""
50000208,5151021,1,1470,90,14,"both",""
50000209,5151022,1,3150,90,14,"both",""
50000210,5150026,1,1470,90,14,"both",""
50000211,5150027,1,3990,90,14,"both",""
50000212,5152039,1,1260,90,12,"both",""
50000213,5152040,1,3430,90,12,"both",""
50000214,5153010,1,1890,90,12,"both",""
50000215,5151027,1,1470,90,12,"both",""
50000216,5151028,1,3150,90,12,"both",""
50000217,5150032,1,1470,90,12,"both",""
50000218,5150033,1,3990,90,12,"both",""
50000219,5152037,1,1470,90,12,"both",""
50000220,5152038,1,3570,90,12,"both",""
50000221,5152010,1,1260,90,20,"both",""
50000222,5152013,1,3430,90,20,"both",""
50000223,5152000,1,1470,90,20,"both",""
50000224,5152001,1,3570,90,20,"both",""
50000225,5151000,1,1470,90,20,"both",""
50000226,5151001,1,3150,90,20,"both",""
50000227,5420002,1,7700,30,20,"both",""
50000228,5150010,1,1470,90,20,"both",""
50000229,5150001,1,3990,90,20,"both",""
50000230,5153000,1,1890,90,20,"both",""
50000231,5151002,1,1470,90,19,"both",""
50000232,5151003,1,3150,90,19,"both",""
50000233,5420003,1,7700,30,19,"both",""
50000234,5150011,1,1470,90,19,"both",""
50000235,5150003,1,3990,90,19,"both",""
50000236,5152012,1,1260,90,16,"both",""
50000237,5152015,1,3430,90,16,"both",""
50000238,5152006,1,1470,90,16,"both",""
50000239,5152007,1,3570,90,16,"both",""
50000240,5151006,1,1470,90,16,"both",""
50000241,5151007,1,3150,90,16,"both",""
50000242,5420005,1,7700,30,16,"both",""
50000243,5150012,1,1470,90,16,"both",""
50000244,5150007,1,3990,90,16,"both",""
50000245,5153002,1,1890,90,16,"both",""
50000246,5152042,1,1260,90,11,"both",""
50000247,5152041,1,3430,90,11,"both",""
50000248,5151019,1,1470,90,11,"both",""
50000249,5151020,1,3150,90,11,"both",""
50000250,5150024,1,1470,90,11,"both",""
50000251,5150025,1,3990,90,11,"both",""
50000252,5152027,1,1470,90,11,"both",""
50000253,5152028,1,3010,90,11,"both",""
50000254,5153006,1,1890,90,11,"both",""
50000255,5420006,1,7700,30,11,"both",""
50000256,5152035,1,1260,90,17,"both",""
50000257,5152036,1,3430,90,17,"both",""
50000258,5151025,1,1470,90,17,"both",""
50000259,5151026,1,3150,90,17,"both",""
50000260,5420001,1,7700,30,17,"both",""
50000261,5150030,1,1470,90,17,"both",""
50000262,5150031,1,3990,90,17,"both",""
50000263,5152033,1,1470,90,17,"both",""
50000264,5152034,1,3010,90,17,"both",""
50000265,5153009,1,1890,90,17,"both",""
50000266,5152011,1,1260,90,13,"both",""
50000267,5152014,1,3430,90,13,"both",""
50000268,5152004,1,1470,90,13,"both",""
50000269,5152005,1,3570,90,13,"both",""
50000270,5151004,1,1470,90,13,"both",""
50000271,5151005,1,3150,90,13,"both",""
50000272,5150013,1,1470,90,13,"both",""
50000273,5150005,1,3990,90,13,"both",""
50000274,5153001,1,1890,90,13,"both",""
50000275,5420004,1,7700,30,13,"both",""
50000276,5152046,1,1260,90,15,"both",""
50000277,5152045,1,3430,90,15,"both",""
50000278,5152008,1,1470,90,15,"both",""
50000279,5152009,1,3570,90,15,"both",""
50000280,5151008,1,1470,90,15,"both",""
50000281,5151009,1,3150,90,15,"both",""
50000282,5150008,1,1470,90,15,"both",""
50000283,5150009,1,3990,90,15,"both",""
50000284,5150040,1,3300,90,20,"both",""
50000285,5150040,1,2640,90,12,"both",""
50000286,5153007,1,2700,90,4,"both","on_sale"
50000287,5153000,1,2000,90,12,"both",""
50000288,5152004,1,600,90,4,"both",""
50000289,5152011,1,900,90,5,"both",""
50000290,5152033,1,600,90,7,"both",""
50000291,5153009,1,1200,90,7,"both",""
50000292,5152041,1,2600,90,9,"both",""
50000293,5152028,1,2600,90,9,"both",""
50000294,5151020,1,2000,90,9,"both",""
50000295,5152013,1,2500,90,9,"both",""
50000296,5152001,1,2400,90,9,"both",""
50000297,5151001,1,2000,90,9,"both",""
50000298,5152014,1,2500,90,9,"both",""
50000299,5152005,1,2500,90,9,"both",""
50000300,5151005,1,2200,90,9,"both",""
50000301,5152015,1,2400,90,16,"both",""
50000302,5152007,1,2400,90,16,"both",""
50000303,5151007,1,2100,90,16,"both",""
50000304,5153000,1,1000,90,12,"both",""
50000305,5152026,1,2500,90,9,"both",""
50000306,5152022,1,2500,90,9,"both",""
50000307,5151017,1,2200,90,9,"both",""
50000308,5152036,1,2400,90,9,"both",""
50000309,5152034,1,2400,90,9,"both",""
50000310,5151026,1,2100,90,9,"both",""
50000311,5152041,1,3900,90,9,"both",""
50000312,5152028,1,4100,90,9,"both",""
50000313,5151020,1,3400,90,9,"both",""
50000314,5152013,1,3900,90,9,"both",""
50000315,5152001,1,4100,90,9,"both",""
50000316,5151001,1,3000,90,9,"both",""
50000317,5152014,1,3900,90,9,"both",""
50000318,5152005,1,4100,90,9,"both",""
50000319,5151005,1,3400,90,9,"both",""
50000320,5152036,1,3900,90,9,"both",""
50000321,5152034,1,4100,90,9,"both",""
50000322,5151026,1,3000,90,9,"both",""
50000323,5152026,1,3900,90,9,"both",""
50000324,5152022,1,4100,90,9,"both",""
50000325,5151017,1,3400,90,9,"both",""
50000326,5152036,1,3900,90,9,"both",""
50000327,5152034,1,4100,90,9,"both",""
50000328,5151026,1,3000,90,9,"both",""
50100000,5140000,1,1800,90,10,"both","on_sale"
50100001,5140004,1,3600,90,7,"both",""
50100002,5140001,1,3600,90,7,"both",""
50100003,5140003,1,3600,90,7,"both",""
50100004,5030000,1,5900,90,9,"both",""
50100005,5030001,1,1700,90,9,"both",""
50100006,5230000,10,5500,90,9,"both",""
50100007,5230000,6,3000,90,8,"both","on_sale"
50100008,5230000,1,700,90,9,"both","on_sale"
50100009,5030000,1,5900,7,9,"both","on_sale"
50100010,5030001,1,1700,1,8,"both","on_sale"
50100011,5140000,1,1600,90,8,"both",""
50100012,5140006,1,3600,90,7,"both","on_sale"
50100013,5290000,1,300,90,7,"both","on_sale"
50100014,5290001,1,300,90,6,"both","on_sale"
50100015,5290002,1,300,90,6,"both","on_sale"
50100016,5290003,1,300,90,6,"both","on_sale"
50100017,5290004,1,300,90,6,"both","on_sale"
50100018,5290005,1,300,90,6,"both","on_sale"
50100019,5290006,1,300,90,6,"both","on_sale"
50100020,5030006,1,9900,14,11,"both","on_sale"
50100021,5140004,1,3600,90,9,"both",""
50100022,5230000,6,3000,90,9,"both",""
50100023,5030001,1,1700,1,9,"both",""
50100024,5211000,1,0,7,9,"both",""
50100025,5211000,1,0,7,9,"both",""
50100026,5030003,1,1700,1,7,"both","on_sale"
50100027,5030002,1,5900,7,7,"both","on_sale"
50100028,5140001,1,3600,90,8,"both",""
50100029,5030004,1,5900,7,7,"both","on_sale"
50100030,5030005,1,1700,1,7,"both","on_sale"
50100031,5030008,1,1700,1,7,"both","on_sale"
50100032,5030008,1,5900,7,8,"both","on_sale"
50100033,5030010,1,1700,1,7,"both","on_sale"
50100034,5030010,1,5900,7,7,"both","on_sale"
50100035,5230000,6,2700,90,9,"both",""
50100036,5030012,1,1700,1,7,"both","on_sale"
50100037,5030012,1,5900,7,6,"both","on_sale"
50100038,5470000,1,1000,90,12,"both","on_sale"
50100039,5140000,2,1000,90,14,"both",""
50100040,5230000,2,700,90,14,"both",""
50200000,5130000,5,100,90,9,"both",""
50200001,5130000,5,3200,90,5,"both","on_sale"
50200002,5130000,1,700,90,5,"both","on_sale"
50200003,5220000,35,30000,90,12,"both","on_sale"
50200004,5220000,11,10000,90,12,"both","on_sale"
50200005,5220000,1,1000,90,12,"both","on_sale"
50200006,5220000,1,0,90,9,"both",""
50200007,5300000,1,500,7,1,"both","on_sale"
50200008,5300000,1,400,7,9,"both",""
50200009,5300000,5,2000,7,1,"both","on_sale"
50200010,5300001,1,500,7,1,"both","on_sale"
50200011,5300001,1,400,7,9,"both",""
50200012,5300001,5,2000,7,1,"both","on_sale"
50200013,5300002,1,500,7,1,"both","on_sale"
50200014,5300002,1,400,7,9,"both",""
50200015,5300002,5,2000,7,1,"both","on_sale"
50200016,5130000,3,1900,90,9,"both",""
50200017,5130000,5,3200,90,9,"both",""
50200018,5211004,1,15000,30,3,"both","on_sale"
50200019,5211005,1,15000,30,3,"both","on_sale"
50200020,5211006,1,15000,30,3,"both","on_sale"
50200021,5211007,1,15000,30,3,"both","on_sale"
50200022,5211008,1,15000,30,3,"both","on_sale"
50200023,5211009,1,9000,30,3,"both","on_sale"
50200024,5211010,1,9000,30,3,"both","on_sale"
50200025,5211011,1,9000,30,3,"both","on_sale"
50200026,5211012,1,9000,30,3,"both","on_sale"
50200027,5211013,1,9000,30,3,"both","on_sale"
50200028,5211014,1,19000,30,3,"both","on_sale"
50200029,5211015,1,19000,30,3,"both","on_sale"
50200030,5211016,1,19000,30,3,"both","on_sale"
50200031,5211017,1,19000,30,4,"both","on_sale"
50200032,5211018,1,19000,30,4,"both","on_sale"
50200033,5211014,1,8500,10,4,"both","on_sale"
50200034,5211015,1,8500,10,4,"both","on_sale"
50200035,5211016,1,8500,10,4,"both","on_sale"
50200036,5211017,1,8500,10,4,"both","on_sale"
50200037,5211018,1,8500,10,4,"both","on_sale"
50200038,5211037,1,15000,30,4,"both","on_sale"
50200039,5211038,1,9000,30,4,"both","on_sale"
50200040,5211039,1,19000,30,4,"both","on_sale"
50200041,5211040,1,15000,30,4,"both","on_sale"
50200042,5211041,1,9000,30,4,"both","on_sale"
50200043,5211042,1,19000,30,4,"both","on_sale"
50200044,5211043,1,15000,30,4,"both","on_sale"
50200045,5211044,1,9000,30,4,"both","on_sale"
50200046,5211045,1,19000,30,4,"both","on_sale"
50200047,5211039,1,8500,10,4,"both","on_sale"
50200048,5211042,1,8500,10,4,"both","on_sale"
50200049,5211045,1,8500,10,4,"both","on_sale"
