_id,"flags","shuffleName","defaultMusic",minLevel,timeLimit,regenRate,traction,topx,topy,bottomx,bottomy,returnMap,forcedReturnMap,fieldType,fieldLimitations,decreaseHp,damagePerSecond,protectItem,shipKind,mobRate,link
926021305,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
926021306,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
926021307,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
926021308,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
926021309,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021300
926021400,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926021401,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021402,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021403,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021404,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021405,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021406,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021407,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021408,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021409,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021400
926021500,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926021501,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926021502,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926021503,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926021504,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926021505,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926021506,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926021507,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926021508,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926021509,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010002,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926021500
926022100,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926022101,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022102,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022103,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022104,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022105,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022106,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022107,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022108,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022109,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022100
926022200,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926022201,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022202,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022203,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022204,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022205,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022206,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022207,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022208,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022209,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022200
926022300,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926022301,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022302,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022303,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022304,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022305,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022306,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022307,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022308,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022309,"","","Bgm20/NetsPiramid",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022300
926022400,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926022401,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022402,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022403,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022404,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022405,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022406,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022407,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022408,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022409,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022400
926022500,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,0
926022501,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022500
926022502,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022500
926022503,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022500
926022504,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022500
926022505,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022500
926022506,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022500
926022507,"","","Bgm20/NetsPiramid2",0,0,1,1.000000000000000,-495,-415,495,270,926010003,926010000,"no_clue1,no_clue2,no_clue3,no_clue5","summoning_bag,mystic_door,channel_switching,regular_exp_loss,vip_rock,minigames,mount,no_clue4,no_clue7",0,0,0,-1,1.00000000000,926022500
