mobid,mob_level,"flags",hp,mp,hp_recovery,mp_recovery,explode_hp,experience,link,summon_type,knockback,fixed_damage,death_buff,death_after,traction,damaged_by_skill_only,damaged_by_mob_only,drop_item_period,hp_bar_color,hp_bar_bg_color,carnival_points,physical_attack,physical_defense,magical_attack,magical_defense,accuracy,avoidability,speed,chase_speed,"ice_modifier","fire_modifier","poison_modifier","lightning_modifier","holy_modifier","nonelemental_modifier"
9500198,100,"",5,0,0,0,0,10,0,1,100,10,0,180,10.0,0,0,0,0,0,0,10,10,10,10,80,1,0,0,"normal","normal","normal","normal","normal","normal"
9500199,100,"auto_aggro",10,10,0,0,0,12,0,1,100,5,0,180,10.0,0,0,0,0,0,0,40,5,40,10,40,1,0,0,"normal","normal","normal","normal","normal","normal"
9500200,80,"boss,cannot_damage_player,player_cannot_damage",50000,500,100,5,0,0,0,0,3000,0,0,1800,0.0,0,0,0,0,0,0,0,420,0,450,150,30,-20,-20,"normal","normal","immune","normal","weak","normal"
9500201,65,"boss,cannot_damage_player,player_cannot_damage",11000,80,50,2,0,10,0,1,2000,0,0,1800,10.0,0,0,0,0,0,0,0,170,0,245,110,24,-50,-50,"strong","weak","normal","normal","normal","normal"
9500202,58,"boss,cannot_damage_player,player_cannot_damage",10000,100,50,2,0,10,0,1,1000,0,0,1800,10.0,0,0,0,0,0,0,0,200,0,220,150,25,0,0,"strong","weak","normal","normal","normal","normal"
9500203,7,"boss,cannot_damage_player,player_cannot_damage",10000,40,0,0,0,10,0,1,1,0,0,1800,10.0,0,0,0,0,0,0,0,5,0,20,40,0,0,0,"normal","normal","normal","normal","normal","normal"
9500204,10,"boss,cannot_damage_player,player_cannot_damage",10000,45,0,0,0,10,0,1,1,0,0,1800,10.0,0,0,0,0,0,0,0,10,0,30,40,2,5,5,"normal","normal","normal","normal","normal","normal"
9500300,100,"",10,10,0,0,0,12,0,0,0,5,0,180,10.0,0,0,0,0,0,0,40,10,40,10,40,1,-40,-40,"normal","normal","normal","normal","normal","normal"
9500301,100,"",10,0,0,0,0,12,0,0,0,5,0,180,10.0,0,0,0,0,0,0,40,10,40,10,40,1,-40,-40,"normal","normal","normal","normal","normal","normal"
9500302,5,"damaged_by_normal_attacks_only",50,30,0,0,0,0,0,0,1,5,0,0,10.0,0,0,0,0,0,0,10,10,10,10,30,0,-70,-70,"normal","normal","normal","normal","normal","normal"
9500303,20,"boss,invincible,auto_aggro",350,30,0,0,0,1,0,0,0,0,0,3,10.0,0,0,0,0,0,0,1,10,0,60,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9500304,20,"boss,invincible,auto_aggro",350,30,0,0,0,1,0,0,0,0,0,3,10.0,0,0,0,0,0,0,1,10,0,60,999,999,0,0,"normal","normal","normal","normal","normal","normal"
9500305,10,"",10,0,0,0,0,0,0,0,1,5,0,0,10.0,0,0,0,0,0,0,60,10,60,30,40,1,-50,-50,"normal","normal","normal","normal","normal","normal"
9500306,20,"boss",2000,30,10,1,0,120,0,1,1,0,0,60,10.0,0,0,0,1,5,0,90,20,0,30,60,8,-40,-40,"normal","normal","normal","normal","normal","normal"
9500307,35,"boss",7000,120,35,1,0,405,0,1,1,0,0,60,10.0,0,0,0,1,5,0,125,50,0,70,80,12,-60,-60,"normal","normal","normal","normal","normal","normal"
9500308,50,"boss",9800,100,800,50,0,410,0,1,600,0,0,60,10.0,0,0,0,1,5,0,165,110,0,150,100,20,-30,-30,"normal","normal","normal","normal","normal","normal"
9500309,55,"boss",25000,200,1250,10,0,1210,0,1,1000,0,0,60,10.0,0,0,0,1,5,0,165,120,175,120,100,20,-20,-20,"normal","normal","normal","normal","normal","normal"
9500310,59,"boss",21000,200,1200,50,0,650,0,1,1100,0,0,60,10.0,0,0,0,1,5,0,200,180,205,230,150,20,-30,-30,"normal","normal","normal","normal","normal","normal"
9500311,65,"boss",31000,200,1400,50,0,810,0,1,1500,0,0,60,10.0,0,0,0,1,5,0,190,190,200,220,150,30,-30,-30,"normal","normal","normal","normal","normal","normal"
9500312,70,"boss",89000,200,1900,10,0,1300,0,1,1500,0,0,60,10.0,0,0,0,1,5,0,260,280,310,265,130,25,-40,-40,"normal","normal","normal","normal","normal","normal"
9500313,71,"boss",93000,200,2200,10,0,1580,0,1,1500,0,0,60,10.0,0,0,0,1,5,0,285,335,310,265,175,30,-30,-30,"normal","normal","normal","normal","normal","normal"
9500314,77,"boss",108000,520,2700,10,0,2280,0,1,2500,0,0,60,10.0,0,0,0,1,5,0,320,520,350,410,160,27,-30,-30,"normal","normal","normal","normal","normal","normal"
9500315,83,"boss",87000,320,100,5,0,2800,0,1,3000,0,0,60,10.0,0,0,0,1,5,0,420,600,400,450,150,30,-50,-50,"normal","normal","normal","normal","normal","normal"
9500316,90,"boss",120000,300,110,5,0,5200,0,1,3000,0,0,60,10.0,0,0,0,1,5,0,450,800,430,500,195,38,0,0,"normal","normal","normal","normal","normal","normal"
9500317,10,"boss",3000,20,0,0,0,20,0,1,100,10,0,0,10.0,0,0,0,1,5,0,10,10,10,10,-25,1,-20,-20,"normal","normal","normal","normal","normal","normal"
9500318,40,"boss",4500,20,0,0,0,85,0,1,100,10,0,0,10.0,0,0,0,1,5,0,10,10,10,10,-20,1,-30,-30,"normal","normal","normal","normal","normal","normal"
9500319,70,"boss,public_reward,explosive_reward",6000,20,0,0,0,270,0,1,100,10,0,0,10.0,0,0,0,1,5,0,10,10,10,10,40,1,-60,-60,"normal","normal","normal","normal","normal","normal"
9500320,10,"damaged_by_normal_attacks_only",50,0,0,0,0,0,0,1,1,5,0,0,10.0,0,0,0,0,0,0,42,5,0,10,42,1,-30,-30,"normal","normal","normal","normal","normal","normal"
9500321,10,"",600,100,0,0,0,0,0,0,10,10,0,180,10.0,0,0,0,0,0,0,10,10,10,10,-25,1,0,0,"normal","normal","normal","normal","normal","normal"
9500322,10,"boss",3,20,0,0,0,20,0,1,0,1,0,180,10.0,0,0,0,0,0,0,10,10,10,10,-25,1,-20,-20,"normal","normal","normal","normal","normal","normal"
9500323,70,"boss",5000000,1,0,0,0,0,0,0,1000,0,0,0,10.0,0,0,0,0,0,0,1,1,1,1,999,999,5,5,"normal","normal","normal","normal","normal","normal"
9500324,70,"boss",5000000,1,0,0,0,0,9500323,0,1000,0,0,5,10.0,0,0,0,0,0,0,1,1,1,1,999,999,5,5,"normal","normal","normal","normal","normal","normal"
9500325,23,"boss",5000,100,0,0,0,210,0,0,1,0,0,0,10.0,0,0,0,0,0,0,85,35,110,45,55,9,-20,-20,"normal","normal","normal","normal","normal","normal"
9500326,45,"boss",25500,200,0,0,0,550,0,0,50,0,0,0,10.0,0,0,0,0,0,0,140,180,155,200,210,21,5,5,"normal","normal","normal","normal","normal","normal"
9500327,30,"boss",9500,200,0,0,0,300,8130100,0,50,0,0,0,10.0,0,0,0,0,0,0,100,38,120,40,65,12,-20,-20,"normal","normal","normal","normal","normal","normal"
9500328,35,"boss,flying",13000,200,0,0,0,360,8150000,0,50,0,0,0,10.0,0,0,0,0,0,0,120,100,130,100,145,12,0,0,"normal","normal","normal","normal","normal","normal"
9500329,40,"boss",19300,200,0,0,0,475,9300039,0,50,0,0,0,10.0,0,0,0,0,0,0,120,140,140,160,170,13,-20,-20,"normal","normal","normal","normal","normal","normal"
9500330,50,"boss",32000,250,0,10,0,675,9300012,0,50,0,0,0,10.0,0,0,0,0,0,0,165,110,150,150,75,18,-30,-30,"normal","normal","normal","normal","normal","normal"
9500331,55,"boss",46000,300,0,10,0,850,0,0,50,0,0,0,10.0,0,0,0,0,0,0,165,120,175,120,100,15,-40,-40,"normal","normal","normal","normal","normal","normal"
9500332,45,"boss",26000,200,100,5,0,550,0,1,10000,0,0,0,10.0,0,0,0,0,0,0,150,130,170,110,105,14,0,0,"normal","normal","normal","normal","normal","normal"
9500333,50,"boss",30000,260,0,0,0,675,8220003,0,300,0,0,0,10.0,0,0,0,0,0,0,140,170,150,200,80,15,-20,-20,"normal","normal","normal","normal","normal","normal"
9500334,55,"boss",48000,150,100,5,0,925,9300119,0,50,0,0,0,10.0,0,0,0,0,0,0,165,180,160,200,135,18,-40,-40,"normal","normal","normal","normal","normal","normal"
9500335,50,"boss",30000,255,0,0,0,675,0,0,50,0,0,0,10.0,0,0,0,0,0,0,140,170,160,200,80,15,-30,-30,"normal","normal","normal","normal","normal","normal"
9500336,70,"boss,invincible,auto_aggro,cannot_damage_player,player_cannot_damage",50000000,100000,0,0,0,0,0,1,1000,0,0,12,10.0,0,0,0,0,0,0,1,1,1,1,1,999,20,20,"normal","normal","normal","normal","normal","normal"
9500337,20,"boss,auto_aggro",2000,30,10,1,0,120,2220000,1,1,0,0,0,10.0,0,0,0,1,5,0,90,20,0,30,60,8,-40,-40,"normal","normal","normal","normal","normal","normal"
9500338,35,"boss,auto_aggro",7000,120,35,1,0,405,3220000,1,1,0,0,0,10.0,0,0,0,1,5,0,125,50,0,70,80,12,-60,-60,"normal","normal","normal","normal","normal","normal"
9500339,38,"boss,auto_aggro",7700,200,50,20,0,445,3220001,1,1,0,0,0,10.0,0,0,0,1,5,0,130,100,0,120,130,18,-60,-60,"normal","normal","normal","normal","normal","normal"
9500340,40,"",8000,100,0,0,0,800,9300003,0,300,0,0,0,10.0,0,0,0,0,0,0,130,160,165,160,140,10,-20,-20,"strong","strong","normal","strong","strong","normal"
9500341,50,"boss,auto_aggro",9800,100,800,50,0,410,5220002,1,600,0,0,0,10.0,0,0,0,1,5,0,165,110,0,150,100,20,-30,-30,"normal","normal","normal","normal","normal","normal"
9500342,55,"boss,auto_aggro",25000,200,1250,10,0,1210,5220000,1,1000,0,0,0,10.0,0,0,0,1,5,0,165,120,175,120,100,20,-20,-20,"normal","normal","normal","normal","normal","normal"
9500343,56,"boss",125000,2500,0,0,0,4800,9300012,1,1500,0,0,0,10.0,0,0,0,0,0,0,280,210,260,240,160,26,-30,-30,"strong","strong","strong","strong","strong","normal"
9500344,59,"boss,auto_aggro",21000,200,1200,50,0,650,5220003,1,1100,0,0,0,10.0,0,0,0,1,5,0,200,180,205,230,150,20,-30,-30,"normal","normal","normal","normal","normal","normal"
9500345,60,"boss",20000,200,100,5,0,1200,6130101,0,1000,0,0,0,10.0,0,0,0,1,5,0,200,320,300,320,150,27,5,5,"normal","normal","normal","normal","normal","normal"
9500346,65,"boss,auto_aggro",31000,200,1400,50,0,810,6220000,1,1500,0,0,0,10.0,0,0,0,1,5,0,190,190,200,220,150,30,-30,-30,"normal","normal","normal","normal","normal","normal"
9500347,65,"boss,auto_aggro",36000,300,1500,50,0,940,6220001,1,5400,0,0,0,10.0,0,0,0,1,5,0,205,210,0,200,150,29,-40,-40,"normal","normal","normal","normal","normal","normal"
9500348,70,"boss,auto_aggro",89000,200,1900,10,0,1300,7220001,1,1500,0,0,0,10.0,0,0,0,1,5,0,260,280,310,265,130,25,-40,-40,"normal","normal","normal","normal","normal","normal"
9500349,60,"boss,auto_aggro",420000,300,0,0,0,7200,9300119,1,5000,0,0,0,10.0,0,0,0,3,5,0,250,670,310,455,140,22,-40,-40,"strong","strong","strong","strong","strong","normal"
9500350,71,"boss,auto_aggro",93000,200,2200,10,0,1580,7220000,1,1500,0,0,0,10.0,0,0,0,1,5,0,285,335,310,265,175,30,-30,-30,"normal","normal","normal","normal","normal","normal"
9500351,65,"boss,auto_aggro",672000,60000,150,20,0,17000,9300039,0,1500,0,0,0,0.0,0,0,0,1,5,0,270,450,290,520,190,18,-20,-20,"strong","strong","strong","strong","strong","normal"
9500352,77,"boss,auto_aggro",108000,520,2700,10,0,2280,7220002,1,2500,0,0,0,10.0,0,0,0,1,5,0,320,520,350,410,160,27,-30,-30,"normal","normal","normal","normal","normal","normal"
9500353,80,"boss",50000,500,100,5,0,2000,8130100,0,3000,0,0,0,0.0,0,0,0,1,5,0,450,420,605,450,150,30,-20,-20,"normal","normal","immune","normal","weak","normal"
9500354,81,"boss,auto_aggro",660000,2500,3000,20,0,12000,9300139,13,6000,0,0,0,10.0,0,0,0,3,5,0,400,700,400,990,170,28,-30,-30,"normal","normal","normal","normal","normal","normal"
9500355,83,"boss,auto_aggro",87000,320,100,5,0,2800,8220000,1,3000,0,0,0,10.0,0,0,0,1,5,0,420,600,400,450,150,30,-50,-50,"normal","normal","normal","normal","normal","normal"
9500356,85,"boss,auto_aggro",96000,350,100,5,0,3000,8220002,1,3000,0,0,0,10.0,0,0,0,1,5,0,430,700,430,465,160,27,-30,-30,"normal","normal","normal","normal","normal","normal"
9500357,90,"boss,auto_aggro",120000,300,110,5,0,5200,8220001,1,3000,0,0,0,10.0,0,0,0,1,5,0,450,800,430,500,195,38,0,0,"normal","normal","normal","normal","normal","normal"
9500358,100,"boss,flying,auto_aggro",100000,500,200,5,0,3500,8150000,0,5000,0,0,0,10.0,0,0,0,0,0,0,500,800,720,800,180,40,0,0,"normal","normal","immune","normal","weak","normal"
9500359,105,"boss,public_reward,auto_aggro",3700000,1500,300,20,0,13500,8180000,1,5000,0,0,0,10.0,0,0,0,1,5,0,550,900,680,850,200,39,-20,-20,"weak","strong","normal","normal","normal","normal"
9500360,105,"boss,public_reward,auto_aggro",3700000,1500,300,20,0,13500,8180001,1,5000,0,0,0,10.0,0,0,0,1,5,0,550,900,680,850,200,39,-20,-20,"normal","normal","weak","strong","normal","normal"
9500361,120,"boss,auto_aggro",13400000,3500,1000,100,0,47355,8220003,1,10000,0,0,0,10.0,0,0,0,1,5,0,620,950,710,1050,230,41,-20,-20,"strong","strong","normal","normal","normal","normal"
9500362,125,"boss,auto_aggro",23000000,2000000,10000,50000,0,596000,8500001,1,10000,0,0,0,10.0,0,0,0,4,1,0,630,1000,480,1100,250,12,-40,-40,"normal","normal","normal","normal","normal","normal"
9500363,110,"boss,public_reward,auto_aggro",30000000,3000000,10000,50000,0,1300000,8510000,1,10000,0,0,0,10.0,0,0,0,1,5,0,790,1150,780,1270,245,14,0,0,"normal","weak","normal","normal","normal","normal"
9500364,10,"boss,cannot_damage_player,player_cannot_damage",20,10,0,0,0,0,0,0,10,0,0,1800,10.0,0,0,0,0,0,0,10,10,10,10,1,1,0,0,"normal","normal","normal","normal","normal","normal"
9500365,10,"boss,cannot_damage_player,player_cannot_damage",20,10,0,0,0,0,0,0,10,1,0,0,10.0,0,0,0,0,0,0,10,10,10,10,1,1,0,0,"normal","normal","normal","normal","normal","normal"
9500366,15,"",380,130,0,0,0,95,4230116,1,0,5,0,0,10.0,0,0,0,0,0,0,120,140,140,160,170,18,-10,-10,"normal","normal","normal","weak","normal","normal"
9500367,15,"flying",400,55,0,15,0,102,4230117,0,0,5,0,0,10.0,0,0,0,0,0,0,130,160,150,180,190,20,-10,-10,"normal","normal","normal","weak","normal","normal"
9500368,15,"",420,170,0,0,0,110,4230118,1,0,5,0,0,10.0,0,0,0,0,0,0,140,180,155,200,210,21,-5,-5,"normal","normal","normal","strong","normal","normal"
9500369,15,"",520,220,0,0,0,580,4240000,1,0,5,0,0,10.0,0,0,0,0,0,0,140,140,180,250,140,25,-60,-60,"strong","strong","normal","strong","strong","normal"
9500370,15,"",450,170,0,0,0,20,4240000,1,300,5,0,0,10.0,0,0,0,0,0,0,135,160,158,210,180,1,-50,-50,"normal","normal","normal","normal","normal","normal"
9500371,15,"",480,150,0,0,0,99,4230119,1,0,5,0,0,10.0,0,0,0,0,0,0,130,120,135,120,160,16,-40,-40,"normal","normal","normal","normal","normal","normal"
9500372,15,"",500,0,0,0,0,105,4230120,1,0,5,0,0,10.0,0,0,0,0,0,0,140,140,0,190,170,18,0,0,"normal","normal","normal","normal","normal","normal"
9500373,20,"boss",600,170,0,0,0,980,5120100,1,300,5,0,0,10.0,0,0,0,0,0,0,170,280,180,280,140,20,-50,-50,"normal","normal","normal","normal","normal","normal"
9500400,1,"boss",10000,10000,0,0,0,0,0,1,100000,0,0,0,10.0,0,0,0,0,0,0,0,50,0,50,1,1,0,0,"normal","normal","normal","normal","normal","normal"
9501000,10,"",300000,1000,0,0,0,0,0,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501001,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501002,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501003,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501004,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501005,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501006,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501007,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501008,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501009,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501010,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501011,10,"",300000,1000,0,0,0,0,0,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"immune","immune","immune","immune","immune","immune"
9501012,10,"",300000,1000,0,0,0,0,9501011,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"strong","strong","strong","strong","strong","strong"
9501013,10,"",300000,1000,0,0,0,0,9501011,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"weak","weak","weak","weak","weak","weak"
9501014,10,"undead",300000,1000,0,0,0,0,9501011,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501015,10,"boss",300000,1000,0,0,0,0,9501011,1,0,0,0,60,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501016,0,"",0,0,0,0,0,0,2230102,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"normal","normal","normal","normal","normal","normal"
9501017,10,"",300000,1000,0,0,0,0,9501000,1,0,0,0,90,10.0,0,0,0,0,0,0,1,0,0,0,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9501018,10,"",300000,1000,0,0,0,0,0,1,0,0,0,60,10.0,0,0,0,0,0,0,30,30,30,30,200,0,-30,-30,"normal","normal","normal","normal","normal","normal"
9600001,20,"",340,30,0,0,0,33,0,1,1,0,0,0,10.0,0,0,0,0,0,0,85,10,0,20,55,7,-10,-10,"normal","normal","normal","normal","normal","normal"
9600002,22,"",380,35,0,0,0,37,0,1,1,0,0,0,10.0,0,0,0,0,0,0,90,20,0,20,55,7,-5,-5,"normal","normal","normal","normal","normal","normal"
9600003,25,"",550,50,0,0,0,42,0,1,1,0,0,0,10.0,0,0,0,0,0,0,95,20,0,30,50,8,-5,-5,"normal","normal","normal","normal","normal","normal"
9600004,30,"",900,0,0,0,0,58,0,1,1,0,0,0,10.0,0,0,0,0,0,0,100,40,0,40,65,12,-10,-10,"normal","normal","normal","normal","normal","normal"
9600005,35,"",1250,50,0,0,0,71,0,1,1,0,0,0,10.0,0,0,0,0,0,0,120,60,0,50,65,12,-10,-10,"normal","normal","normal","normal","normal","normal"
9600006,33,"",1200,0,0,0,0,66,0,1,1,0,0,0,10.0,0,0,0,0,0,0,110,50,0,40,60,12,-40,-40,"normal","normal","normal","normal","normal","normal"
9600007,38,"",1800,0,0,0,0,86,0,1,1,0,0,0,10.0,0,0,0,0,0,0,120,105,0,120,100,20,-10,-10,"normal","normal","normal","normal","normal","normal"
9600008,37,"",1500,100,0,0,0,79,0,1,1,0,0,0,10.0,0,0,0,0,0,0,115,100,125,115,90,18,0,0,"normal","normal","normal","normal","normal","normal"
9600009,50,"boss",18000,200,0,0,0,108,0,1,1000,0,0,0,10.0,0,0,0,0,0,0,320,300,340,150,150,27,-20,-20,"normal","normal","normal","normal","normal","normal"
9600010,50,"boss",18000,200,0,0,0,1080,9600009,1,1000,0,0,0,10.0,0,0,0,0,0,0,320,300,340,150,150,27,-20,-20,"normal","normal","normal","normal","normal","normal"
9600065,50,"public_reward",20000000,30000,0,0,0,10000,0,1,1,0,0,0,10.0,0,0,0,0,0,0,5,0,5,0,30,8,-10,-10,"normal","normal","normal","normal","normal","normal"
9600066,10,"public_reward",24000000,30000,0,0,0,10000,0,1,1,2009,0,0,10.0,0,0,0,0,0,0,5,20,5,20,100,0,0,0,"normal","normal","normal","normal","normal","normal"
9700000,24,"undead",1,35,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,80,30,0,30,50,10,-20,-20,"normal","normal","normal","normal","normal","normal"
9700001,24,"undead",1,45,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,85,30,0,30,42,11,0,0,"normal","normal","normal","normal","normal","normal"
9700002,24,"undead",1,45,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,80,10,0,30,55,11,5,5,"normal","normal","normal","normal","normal","normal"
9700003,24,"undead",1,35,0,0,0,0,0,1,1,0,0,0,10.0,0,0,0,0,0,0,90,30,0,30,60,11,-20,-20,"normal","normal","normal","normal","normal","normal"
9700004,39,"undead",1,0,0,0,0,0,0,1,100,0,0,0,10.0,0,0,0,0,0,0,110,90,0,80,110,15,0,0,"normal","normal","normal","normal","normal","normal"
9700005,39,"undead",1,100,0,0,0,0,0,1,100,0,0,0,10.0,0,0,0,0,0,0,120,95,0,90,115,16,-15,-15,"normal","normal","normal","normal","normal","normal"
9700006,39,"undead",1,100,0,0,0,0,0,1,100,0,0,0,10.0,0,0,0,0,0,0,120,95,0,90,115,16,-20,-20,"normal","normal","normal","normal","normal","normal"
9700007,39,"undead",1,100,0,0,0,0,0,1,50,0,0,0,10.0,0,0,0,0,0,0,125,100,0,110,120,17,0,0,"normal","normal","normal","normal","normal","normal"
9700008,39,"undead",1,100,0,0,0,0,0,1,100,0,0,0,10.0,0,0,0,0,0,0,130,110,0,120,130,17,-10,-10,"normal","normal","normal","normal","normal","normal"
9700009,44,"undead",1,0,0,0,0,0,9700004,1,100,0,0,0,10.0,0,0,0,0,0,0,130,145,0,160,130,18,0,0,"normal","normal","normal","normal","normal","normal"
9700010,44,"undead",1,100,0,0,0,0,9700005,1,100,0,0,0,10.0,0,0,0,0,0,0,135,150,0,90,165,22,-15,-15,"normal","normal","normal","normal","normal","normal"
9700011,44,"undead",1,100,0,0,0,0,9700006,1,100,0,0,0,10.0,0,0,0,0,0,0,135,150,0,90,165,19,-15,-15,"normal","normal","normal","normal","normal","normal"
9700012,44,"undead",1,100,0,0,0,0,9700007,1,50,0,0,0,10.0,0,0,0,0,0,0,140,155,0,170,140,20,0,0,"normal","normal","normal","normal","normal","normal"
9700013,44,"undead",1,100,0,0,0,0,9700008,1,100,0,0,0,10.0,0,0,0,0,0,0,150,160,0,180,150,20,-10,-10,"normal","normal","normal","normal","normal","normal"
9700014,49,"undead",1,0,0,0,0,0,9700004,1,100,0,0,0,10.0,0,0,0,0,0,0,150,170,0,180,150,21,0,0,"normal","normal","normal","normal","normal","normal"
9700015,49,"undead",1,100,0,0,0,0,9700005,1,100,0,0,0,10.0,0,0,0,0,0,0,155,180,0,190,155,22,-15,-15,"normal","normal","normal","normal","normal","normal"
9700016,49,"undead",1,100,0,0,0,0,9700006,1,100,0,0,0,10.0,0,0,0,0,0,0,155,180,0,190,155,22,-15,-15,"normal","normal","normal","normal","normal","normal"
9700017,49,"undead",1,100,0,0,0,0,9700007,1,50,0,0,0,10.0,0,0,0,0,0,0,160,190,0,200,160,23,0,0,"normal","normal","normal","normal","normal","normal"
9700018,49,"undead",1,100,0,0,0,0,9700008,1,100,0,0,0,10.0,0,0,0,0,0,0,170,200,0,210,170,23,-10,-10,"normal","normal","normal","normal","normal","normal"
9700019,39,"",1,100,0,0,0,0,0,1,100,0,0,0,10.0,0,0,0,0,0,0,20,20,0,30,90,5,-10,-10,"normal","normal","normal","normal","normal","normal"
9700020,15,"",240,10,0,0,0,0,0,1,30,0,0,0,10.0,0,0,0,0,0,0,80,40,0,50,80,5,10,10,"normal","normal","normal","normal","normal","normal"
9700021,39,"boss,undead,invincible",1,10000,0,0,0,0,0,1,100,0,0,0,10.0,0,0,0,0,0,0,20,20,0,30,90,500,-10,-10,"normal","normal","normal","normal","normal","normal"
9700022,40,"boss",1,100,0,0,0,0,0,1,100,0,0,15,10.0,0,0,0,0,0,0,20,20,0,30,90,500,-10,-10,"normal","normal","normal","normal","normal","normal"
9700023,40,"boss",1,100,0,0,0,0,0,1,100,0,0,90,10.0,0,0,0,0,0,0,20,20,0,30,90,500,-10,-10,"normal","normal","normal","normal","normal","normal"
9700024,59,"undead",1,0,0,0,0,0,9700004,1,100,0,0,0,10.0,0,0,0,0,0,0,210,240,0,230,150,25,0,0,"normal","normal","normal","normal","normal","normal"
9700025,59,"undead",1,100,0,0,0,0,9700005,1,100,0,0,0,10.0,0,0,0,0,0,0,210,240,0,230,155,26,-15,-15,"normal","normal","normal","normal","normal","normal"
9700026,59,"undead",1,100,0,0,0,0,9700006,1,100,0,0,0,10.0,0,0,0,0,0,0,210,240,0,230,155,26,-15,-15,"normal","normal","normal","normal","normal","normal"
9700027,59,"undead",1,100,0,0,0,0,9700007,1,50,0,0,0,10.0,0,0,0,0,0,0,210,240,0,230,160,27,0,0,"normal","normal","normal","normal","normal","normal"
